id_video,id_komentar,text_original,author_name,id_author,like_count,published_at
b0yw06rMBAY,UgxZS33ImPThip8pymh4AaABAg,"GUE HARAP PEMERINTAH CONCERN SM KEJADIAN2 KAYA GINI, BANYAK KELUARGA KECIL YG JADI KORBAN",@jefriporwanto7876,UC9FB7ts65hekBS1dTpfRlfw,0,2025-06-27T18:31:32Z
b0yw06rMBAY,UgyR_VtDIs4yMHzucIJ4AaABAg,"W Game, W Developer",@adnanr1169,UCuZ-gF4L7WwZIEE1xolcbPQ,0,2025-06-27T18:31:29Z
b0yw06rMBAY,UgwbafzWKmrQ7IcBtUZ4AaABAg,Game Of The Year 2025!,@ariefumar-sz4xo,UCWNla5y0AoigSNhGisBvzZw,0,2025-06-27T18:30:25Z
b0yw06rMBAY,UgzpDf8JnUcB1nR2UVd4AaABAg,setan aja geleng geleng anjir ngelihat kelakukan beni,@hologramheart,UC8AaV0YnlsjwAGlCtr1BgSw,0,2025-06-27T18:29:39Z
b0yw06rMBAY,UgzRixHg1pA39ZbLk-h4AaABAg,Beni B nya apaa temann temann,@Rezzuro,UCmAZEqrUdSLsXDXwer-jnrg,0,2025-06-27T18:26:51Z
b0yw06rMBAY,UgyJ7cTd0j3xgFXtjkJ4AaABAg,speechless gua bg.,@eriksnjayaaa,UCCynkpgxflVW23q5Vr8TBWQ,0,2025-06-27T18:24:50Z
b0yw06rMBAY,UgyYXymX2qE_j7Kpxjd4AaABAg,Absolute game 🖐️😐🖐️,@mutiaram07,UCt99KF_F0yEX7FVa9mX3ExQ,0,2025-06-27T18:19:19Z
b0yw06rMBAY,UgyCASQO77vAe3TpMO94AaABAg,"Tapi menurut gue bang, day -1 itu teorinya adalah ketika hari dimana si beni belum terjerumus sama juday, bukan imajinasi doang. Semuanya bahagia dalam keluarga kecil sederhana. Overall ini beneran epic stream. 

Btw buat yg mau lepas dari juday, intinya lo harus bisa cut off lingkungan yg bisa bikin lu addict sama juday. Semangat semua.

W jaykreatif
W windah",@dwikireza7392,UCsg5qufhPvf4s5EASjoAuTg,0,2025-06-27T18:18:48Z
b0yw06rMBAY,UgxfvK0fVmQFa-kPffl4AaABAg,master piece😳😳😳,@HentongCovid-s7e,UCUBtUTQaQVudnkJnnqY9Dew,0,2025-06-27T18:18:17Z
b0yw06rMBAY,UgzQZQIwZqDfy3dvd1d4AaABAg,"Keluarga sodara saya hancur gara"" judi online bang",@Velskuddd,UCO9e3mhxP82gjygaSrQWoPg,0,2025-06-27T18:11:38Z
b0yw06rMBAY,Ugz5pEMzqf9tx2lNKnt4AaABAg,"Sebagai anak broken home yang keluarganya hancur karena judi, gue agak ke trigger sama beberapa percakapan dan scene, what a game, keren banget developer dan bang windah, good job",@AlinaSkyIbrahem,UCP_YTzVmce9-4pH23gwMx_w,0,2025-06-27T18:07:10Z
b0yw06rMBAY,Ugw-M2LfW1KGHfp1Vbx4AaABAg,Ganteng² Basudara wkwkwk,@Sabrinapscl,UC2o6PlCoiY1wheh9-KX7ZDg,0,2025-06-27T18:03:34Z
b0yw06rMBAY,UgycNSlHegjzFIDMz9d4AaABAg,W BANG DEVELOPER SEMANGAT TERUSSS GG!!,@nindiii.i,UCTtV2_LBL1BXysU8BSxQizg,0,2025-06-27T17:59:25Z
b0yw06rMBAY,UgxBF_QQPXSSUThe0Tt4AaABAg,Stop Judi dan Merokok Karna itu membunuh mu,@hafizhs.f5038,UCk0ywzwJfcklcAT1heOmuCw,1,2025-06-27T17:58:44Z
b0yw06rMBAY,Ugy2fOfvaL949oYpzHd4AaABAg,"56:04 anjay keren bgt bg sinetron nya, apalagi pemain nya🤭🔥",@destiiee_12,UC6ViApkLbpXd9PPzI1c6a1g,0,2025-06-27T17:57:48Z
b0yw06rMBAY,UgzvbnX27u3ueiYbgtV4AaABAg,22:20,@Permafrog3421,UCG3n36Q_zaUBAsXogF_cosQ,0,2025-06-27T17:55:07Z
b0yw06rMBAY,Ugw1t75mn3xqASr5V2J4AaABAg,BANG WINDAH KAPAN MAIN GAME ABZU 😢,@Star-v031,UCtqKP9zji42roToUXavn3eg,1,2025-06-27T17:53:16Z
b0yw06rMBAY,Ugy_J03q_nJDMFdZx0N4AaABAg,"Makasi banyak ya bang udh ada disini, setiap sedih langsung lari ke bang windah 😊",@UnKnown-wo9ob,UCPnr_xtqcqachJvMRHO2xqA,0,2025-06-27T17:52:09Z
b0yw06rMBAY,UgwHyG3Xbdm878XZNXB4AaABAg,"Bang brando, please mainkan horror game 9 CHILD STREETS",@kopralfrizt5891,UCnlLdGkF2Kmw4cHOydWSuAA,0,2025-06-27T17:51:11Z
b0yw06rMBAY,UgzHzsinHoKHvWbTN314AaABAg,serem bet sumpah walau gaada hantu,@supri11tahunyanglalu83,UCBYfB8WiCSU_-q5a-4Bbtww,0,2025-06-27T17:50:17Z
b0yw06rMBAY,Ugw2nfS9p1VM9KqjjmV4AaABAg,Game masterpiece jir,@Thanboclus,UCnVitafZF2Anhwhk9tXzzUw,0,2025-06-27T17:50:08Z
b0yw06rMBAY,UgzVzL5Vv7KsSCTytpN4AaABAg,"Grafik nya tidak sebagus game game luarr,,tapi pesan nya itu lohh,W game,, apalagi ending -1day,, terharu 🥹🥲",@zams12356,UC-s0P2fFUSicCjUeboCtQng,0,2025-06-27T17:47:24Z
b0yw06rMBAY,UgzM1TvGV7lWCKxzwPZ4AaABAg,W GAME!!,@kenymeizelio8491,UC_Fi9HE02AzcuWZ7BrMJieA,0,2025-06-27T17:45:58Z
b0yw06rMBAY,UgzK9hl-zpHtf9QzrWx4AaABAg,L SERVER,@ScreetCode,UCMjlZ_2GE5ALZJuLadvhpaw,1,2025-06-27T17:42:30Z
b0yw06rMBAY,Ugw7_yr38n-5LxxNeXt4AaABAg,Apakah main gacha juga termasuk judi bang? 😞,@kuskus152,UCefZNjAyUE0KfUwMPu_eyFA,0,2025-06-27T17:39:05Z
b0yw06rMBAY,Ugzip2TzrbD1Xt29qJd4AaABAg,Anjay bg Trending gile,@manjoumenakamoto3248,UCbU4iRHMKkMZVtmjGDkBKQQ,0,2025-06-27T17:38:36Z
b0yw06rMBAY,UgzHayZc_oGoCS6QXDx4AaABAg,1:24:35,@ramaaaaa19,UCfiiY2GGOw4bK1W3pJwH2aA,0,2025-06-27T17:35:14Z
b0yw06rMBAY,UgwcYgKRw6SpxRj44qt4AaABAg,Bang aku takut akun lu kena ben,@AULIASAYANGKU,UC1VKDX1MC6ej7q5DkeieP1A,0,2025-06-27T17:34:58Z
b0yw06rMBAY,UgxVH-yGHJR_Qno1yJp4AaABAg,"real game of the year sih ini bg,wajib dukung joykreatif buat nambah kualitas khususnya grafik untuk game bang Joy kreatif selanjutnya👏",@AkhmadiNst,UCQe8t32aj9_juiSfXUDL07Q,0,2025-06-27T17:33:00Z
b0yw06rMBAY,UgzKr10QPXPO5S99mVl4AaABAg,php,@juned354,UC83zhFAIFbOm7yZfKDSbCrA,0,2025-06-27T17:33:00Z
b0yw06rMBAY,UgxN0oCXqAKG6YjtRQ14AaABAg,gambaran orang djol,@RafliNagara17,UCCu11GsbDeSftT5b1AqL7rw,0,2025-06-27T17:31:29Z
b0yw06rMBAY,UgxrYd4aa6owh489EN94AaABAg,Di akhir itu bini nya di jual kah ? Atau jadi tukang pijit++ sorry pnasaran,@Dayat-di9pm,UC_v1Ip4srICQp6vX0J4ugdw,0,2025-06-27T17:28:11Z
b0yw06rMBAY,Ugys2cGvKv7S6riu3od4AaABAg,WOIII GUA AMPE BEGADANG NUNGGU NOTIF MOTIONLIFE TERNYATA DIGHOSTING JIRR😢😢😢,@mikamid,UCrHlotFUCVyIYNmDO2QBTzg,2,2025-06-27T17:25:37Z
b0yw06rMBAY,UgzXCI3CoonoVedGF7p4AaABAg,"yaAllah sumpah, berhentiin semua orang yang main judi yaAllah",@ellweirdooo_0,UC_QMdfA8pDppcOOo0t16qzg,0,2025-06-27T17:25:22Z
b0yw06rMBAY,UgzYQN57aLXdzNdi0It4AaABAg,2:08:00 genshit wkwk,@rei.056,UCc4snGGj29e0wEW3_aJpqgA,0,2025-06-27T17:24:59Z
b0yw06rMBAY,UgyaLZllsTAV8fVnrkl4AaABAg,Aku nangis bg windah,@Rby_1,UCQGSG8uz1TDRBkwQe1aypYg,1,2025-06-27T17:24:51Z
b0yw06rMBAY,UgwHZJRGfbA7GlMnK7B4AaABAg,"Big W untuk bang windah untuk pembawaan dan totalitas bermainnya, Big W buat joykreatif karena sudah membuat game yang penuh pesan dan pembelajaran, Big L buat beni dan semua instansi yang serupa dengan yang menjerumuskan beni. Stop judi, masih banyak yang sayang kalian",@dindafatimah764,UCTM72NJvUcze-Er4iAi3WYA,0,2025-06-27T17:24:43Z
b0yw06rMBAY,UgxehIsxMOCz_zBXmCp4AaABAg,"1:54:50 disini baru sadar jir, acara tv nya😂",@niffyuu,UCv8xbCpHyv-FCy3X6zdFtZQ,0,2025-06-27T17:20:39Z
b0yw06rMBAY,Ugyf9wb3W7X6XifsZG54AaABAg,"Asli bengek gw nontonya ,campur aduk ni game ,

The best 😭",@HadiAyuni-j1n,UC9UCDx_xFXkhHTCwd3Plzmg,0,2025-06-27T17:18:10Z
b0yw06rMBAY,Ugxd7VD1Xi4PA_CXziR4AaABAg,Ada vilem squid geme donggg 😂😂😂😂 tapi versi yang beda 😂😂😂,@AldoMuhammadjefri,UC_Wl8YphlAoW04L1rjjTi2Q,0,2025-06-27T17:18:08Z
b0yw06rMBAY,UgygfpMEOZkirHdzME54AaABAg,"judi mah dasarnya mainan buat orang kaya raya yang bingung buang duitnya kemana lagi, kalo miskin jangan sekali kali mikir buat judi😮‍💨",@AlHaitsam,UCEWTqkSjyJDsMdIHrkQo4Pg,0,2025-06-27T17:17:11Z
b0yw06rMBAY,UgxPwxiieIk6VhS6s8d4AaABAg,"waaaaa gila nangis aku sama stream kali ini bang,makasih bang windah udah live game ini. dan bang Joy kreatif,makasih udah buat game sebagus ini. 
ini pembelajaran penting bagi aku",@Nijikaijichi-t2w,UC_BgJqs26GRoK8Xa4qdYohg,0,2025-06-27T17:14:36Z
b0yw06rMBAY,Ugw2mjoC56DOfOGVKDV4AaABAg,Gello mantap bg jadi terharu campur aduk 😭😭 sehat² selalu bg asalamualaikum,@AndiSaputra-s9k3u,UCk1rkkOKZNqZuYTo0gTlbxQ,0,2025-06-27T17:13:48Z
b0yw06rMBAY,UgzzkmIrBtn6S5VMmmJ4AaABAg,W Game,@bandoriplay,UC6I4LLYx3_sV_exLg4uho2A,0,2025-06-27T17:09:46Z
b0yw06rMBAY,UgzYJvr5spxOGBZuZbl4AaABAg,Bang windah keren nambahin kata kata setiap kalimat jadi berasa ada di posisi itu abis itu joy kreatif juga keren banget w windah dan JK,@alifgioadam9191,UCc5jXg_4_Id6LT9Wdp2GaOQ,0,2025-06-27T17:09:25Z
b0yw06rMBAY,UgymQXug9FFa4figWw94AaABAg,EPICCCCC,@ridhomuliansyah1622,UCXooGAs0pp7Xj1HK4wMb5vA,0,2025-06-27T17:08:21Z
b0yw06rMBAY,Ugxuut16xc9kMjnkEzx4AaABAg,Scammm,@Prof.korpex,UCO1_E65Kz5mrBYLXddmWN5w,0,2025-06-27T17:07:31Z
b0yw06rMBAY,Ugy6LS8NbxWFd0asbdd4AaABAg,"What a game, W game W Joy Kerearif 👏👏👏👏",@mochsyahrulmaulana5763,UCazFh0V6uHb1XTMnAfLKyCw,0,2025-06-27T17:03:59Z
b0yw06rMBAY,Ugz1-XLQxDVfyFr2G5p4AaABAg,w,@milooyangyttaaja,UCsukIN0Kk87He4nT2pSWZBg,0,2025-06-27T17:03:24Z
b0yw06rMBAY,Ugw8X5Qf2n0TfKC3PBx4AaABAg,Double W Game Indo🎉❤,@Imranfanswindah,UCFGB7ZeOKP2IsR3NGmyU5kA,0,2025-06-27T17:02:10Z
b0yw06rMBAY,UgwLQr_fc0PrRqY4Hnh4AaABAg,Bang main Drive beyond,@RizaSyaukar,UC5zjILFs_KcDrBul9RWBmYA,0,2025-06-27T16:59:34Z
b0yw06rMBAY,Ugw0NSXAKzVlUZNTr3R4AaABAg,Jadi di end ke 6 itu siapa yang ngebantu kaila mstematika?kan udah di tusu* si Beni,@sinb3284,UCY-_bCJk63aW3UDTzjo5w7w,0,2025-06-27T16:59:18Z
b0yw06rMBAY,UgxdRuJUETzm7yZJom14AaABAg,Streaming ter-Sempurna yg pernah kulihat,@aldialdi926,UCXalSWAnPhPGLzxyO-TOIRw,1,2025-06-27T16:58:29Z
b0yw06rMBAY,UgyOuISO3Ng3c4QLuaF4AaABAg,Sesak banget dada gua pas lihat di ambil 2 ginjal nya 💔💔🥀,@Nordt_t,UCULwvbS6eSMOYTKarf_4q5g,0,2025-06-27T16:57:38Z
b0yw06rMBAY,Ugxb8LU5yvpKJ4Kvmnt4AaABAg,Kpan ini live,@CLGEMING-j1y,UCiFxw0A22zvoH545C6nnn3w,0,2025-06-27T16:57:16Z
b0yw06rMBAY,UgykgMOcpmOv8vnH_uh4AaABAg,skemmer,@revxnt-3520,UCEs04SQz1tllNJAvsJj1XBQ,0,2025-06-27T16:55:29Z
b0yw06rMBAY,UgwKsPdFtWDwnYeW3hN4AaABAg,"gilaaaaa w joy 
kerarif",@hamzahyahya7648,UC19W7r82oh5bo1eRfzWYKIQ,0,2025-06-27T16:53:52Z
b0yw06rMBAY,Ugzoeeze9B-Ip0Bbze14AaABAg,Bng lo knp scam lagi sih,@AndreeeAndree-i8t,UCnCGza8uOSOUK0aSrQrcQ6w,0,2025-06-27T16:52:43Z
b0yw06rMBAY,UgxhW13SIb3B03Oy9a54AaABAg,"1:32:30 JAUH❌
               Pas di belakang ✅",@saat0k1,UCnkduPfcOiFfacIgPDNJ9ZA,0,2025-06-27T16:51:36Z
b0yw06rMBAY,UgxlszgouYUK6VLNm2Z4AaABAg,Mantap Bang win :D,@awikwokdop,UCxQ_ILC4olJtGvXKRzkdz1g,1,2025-06-27T16:50:43Z
b0yw06rMBAY,Ugw5d1xbPMIA3dfX7754AaABAg,1:33:51 malah nyengir,@HuzOmEniganteng,UCh65WhVroeWzXdnSzJa3A-A,1,2025-06-27T16:48:57Z
b0yw06rMBAY,UgzgntIjEbjUEJgd9Sp4AaABAg,Scam lagi lerr,@anggafadillah7804,UCulmgN0sZnc6Zpwus2ySHLA,1,2025-06-27T16:48:44Z
b0yw06rMBAY,UgyaDWYpOZb9c_Y0onB4AaABAg,Gg,@andriandwiirfandi912,UC65wcrGeYoyDILfNw4aaXyw,0,2025-06-27T16:48:02Z
b0yw06rMBAY,UgzSQ2Mw-6eYtaDnrMV4AaABAg,Bg gara² lu gua wd 400rb bg gacor emang main judi🎉,@AlucardZzz-k8s,UCyP5RJiVolfuuPAfOfCKKeQ,1,2025-06-27T16:47:52Z
b0yw06rMBAY,Ugxnl9IQYPoIKA9NC0R4AaABAg,mana live rpnya?,@mutimuti6010,UCJ8THbdAtBMSfya1L3Z_dog,1,2025-06-27T16:46:48Z
b0yw06rMBAY,UgxYT24pQ4nQKRpIvxN4AaABAg,Bang?,@mutimuti6010,UCJ8THbdAtBMSfya1L3Z_dog,0,2025-06-27T16:46:34Z
b0yw06rMBAY,UgwZ6ZX9U-0xuK77QdZ4AaABAg,"L mending gausah sok jadwal stream deh, live tinggal live aja percuma nunggu palingan kena skem lagi lol",@lordshirinnn4988,UCjghqE7qQhEAh67PeeDNWLw,0,2025-06-27T16:44:28Z
b0yw06rMBAY,Ugzg8ZzQXAk27lTDYKp4AaABAg,Bang windah kenapa tidak bermain stelar blade?,@azisnasir6761,UCx3PzT1YovoAB70V1K2-4Gw,0,2025-06-27T16:43:25Z
b0yw06rMBAY,UgxnVtpMkf5twbnL9f94AaABAg,W THIS GAMEEE😭,@UrsulaGt,UCUFF9xXZ_yE2AAS6uyD3wtg,0,2025-06-27T16:41:41Z
b0yw06rMBAY,UgxnwPkWEGpKNjwVWlJ4AaABAg,GG Story sama actingnya,@Aristy99,UC1MX08tevkqRGNMTNr1Vi4A,0,2025-06-27T16:41:27Z
b0yw06rMBAY,Ugwthj3uywvV8L1jIGB4AaABAg,"Sumpah, ini jadi stream game yg paling gw suka selama gw nonton windah",@kizonami,UCtW5gf8tusnW0cQptgCIaXw,0,2025-06-27T16:40:36Z
b0yw06rMBAY,UgxvbCGRUTcs2eeFkrl4AaABAg,"Jgn ya dek jgn jud-jud, ntar kena mental 😅",@irawansyns7211,UC4_k5cFFoswJyjVWmzbk-qA,0,2025-06-27T16:37:15Z
b0yw06rMBAY,Ugy4d4LOs-0N_V7qI8x4AaABAg,game paling horor yang pernah gw liat😢,@BimapancaPrakasa,UCFv6IhI3A3hs01UFXC_Mq_A,0,2025-06-27T16:36:53Z
b0yw06rMBAY,UgyAc4g_tlv3fOzeegt4AaABAg,44:16 terlalu menghayati langsung klarifikasi 😭😭😭,@mawdiyaa,UC3fGLoMfRT71NRmrO8jSK6w,0,2025-06-27T16:36:44Z
b0yw06rMBAY,UgywAiJGGNIamey53LN4AaABAg,BARU NONTON DAN KEREN BGTTT❤🎉,@DerinafF,UCkbPfsT_01rp-QtuFGNBDZQ,0,2025-06-27T16:36:32Z
b0yw06rMBAY,UgxpC_Rq3iF9ifLt9k54AaABAg,"ini game traumatis bgt anjir :""",@kumaland_,UCcHKqJV2vLZs34sQEScDdQQ,0,2025-06-27T16:35:34Z
b0yw06rMBAY,UgyAA42vR1NAA7SDa-x4AaABAg,Semangat bangggggggg,@taniashafirachornellia5394,UC_vGBjYsnr2KgwbIqpePJ8Q,0,2025-06-27T16:34:20Z
b0yw06rMBAY,UgyZGCpGizPASyVfS9B4AaABAg,"bang kamu kok sekarang sering omong kosong,di kasih jadwal doang terus di hapus",@hernawaaf,UCniT9zxqMhOZQK4vKbuY46Q,1,2025-06-27T16:34:06Z
b0yw06rMBAY,UgwthVMm5WzVRNtV8EJ4AaABAg,"jangan main jud jud ya ges, ataupun yang udah kecanduan harus bisa stop",@Canverluss,UCkTvbMtBxsr9hkxsXDakZJw,1,2025-06-27T16:33:35Z
b0yw06rMBAY,UgxX30a5-41BttDBT1t4AaABAg,L Windah,@sigmag3219,UCm-P2P06-45QVXurz1V4U1g,1,2025-06-27T16:31:02Z
b0yw06rMBAY,UgyPpSs6PO9y_dJvzR14AaABAg,Scam,@Farelzyz,UCxskxgWDPl5hGlyPkhqQ57g,1,2025-06-27T16:30:57Z
b0yw06rMBAY,UgylS-EdzmSicv--JJF4AaABAg,Gendut scam,@RenoRamadhan-k5y,UCykbQtGM3nNVilqodk0tZ3w,1,2025-06-27T16:30:18Z
b0yw06rMBAY,UgyffGXaF4SUFNqjJlB4AaABAg,Percuma kasih jadwal kalo ujung ujungnya skem😅,@andhikaarif9033,UCx2M-oaIfMEOlPzAOUIFelg,2,2025-06-27T16:29:57Z
b0yw06rMBAY,UgwqPTjeWH2YU6flHkd4AaABAg,Gw malah sal fok sama TV di ending ke 5😂,@Nanasm4144King,UC2dv2fBs4I1XZisezN_jmLA,0,2025-06-27T16:29:41Z
b0yw06rMBAY,UgzUzfP5aaXHNba36zh4AaABAg,Huh,@RizkyAjalah-w4m,UC1xqWqBVQbwho8YrSGtmZ_w,0,2025-06-27T16:29:16Z
b0yw06rMBAY,UgwnzQwuJiQwYjJ4__B4AaABAg,Bang mainin block story bang,@smashtnt5954,UCe6gmX9BsHMLfmDoM5A5tkw,0,2025-06-27T16:29:04Z
b0yw06rMBAY,UgxtH6O9bnaye4byV594AaABAg,Scam,@suitjins,UCC35kVvQPhjuWwP1ZDOhYXQ,1,2025-06-27T16:29:02Z
b0yw06rMBAY,UgxxOMc6TocFBY-FyVR4AaABAg,SCAM HARI HARI,@MuhamadMarufRamadhan,UCf1G7wUbzMzAB1i4CTExcJw,2,2025-06-27T16:28:27Z
b0yw06rMBAY,UgxgYkl2T7s2uNPZ2eN4AaABAg,awal kehancuran pria.,@rahmadrozef8106,UCyeFmd4jyZnutSG6KZE4P3A,0,2025-06-27T16:28:01Z
b0yw06rMBAY,Ugw5-b9AERP5TiFySGF4AaABAg,Skem skem hari hari skem,@kaptengaming2002,UCta9NCCRXgoTlQBnvtrWI9w,1,2025-06-27T16:27:56Z
b0yw06rMBAY,UgwK-UZ5MburE3v_gR94AaABAg,Scam,@Felixrurnomo-w2h,UCAep3yhHT8AenF7Z0sfUe9A,1,2025-06-27T16:26:15Z
b0yw06rMBAY,UgziI-y__XLemF_UlvR4AaABAg,Scam,@Felixrurnomo-w2h,UCAep3yhHT8AenF7Z0sfUe9A,0,2025-06-27T16:26:15Z
b0yw06rMBAY,UgxDYZg17x8SSrTSM0l4AaABAg,Skemm,@VayyeBadut,UCWEp9rQPoWmURG3-_tZFxIw,1,2025-06-27T16:26:09Z
b0yw06rMBAY,Ugx4gLcCO3wMTJhW2id4AaABAg,Scam,@Felixrurnomo-w2h,UCAep3yhHT8AenF7Z0sfUe9A,0,2025-06-27T16:26:05Z
b0yw06rMBAY,UgzK8HwfNyzLLwxBr7l4AaABAg,"game ini bener” mengocok emosi banget. full apresiasi buat bang windah yang bawain game ini dengan baik. pas adegan lucu ketawa banget tp pas bagian akhir bener” dibikin nangis dan tremor karena adegannya bikin se deg”an itu. sakit, marah, sedih, jadi satu semua. pesannya bener” sampai padahal cuman lewat game. ini game yg keren banget serius developernya patut di apresiasi banget. KEREEN BANGET",@joanesandraalmaida5249,UCrk3mWydI31ShuAcVJ9_wcA,0,2025-06-27T16:26:05Z
b0yw06rMBAY,UgyjmapwNac_nLUJsB14AaABAg,Scam,@Felixrurnomo-w2h,UCAep3yhHT8AenF7Z0sfUe9A,0,2025-06-27T16:25:49Z
b0yw06rMBAY,Ugwerj8UgGfPnPtx7EN4AaABAg,mana strim nya banggg,@didaelvara2885,UCNyYFP_jyDq4JQlxa5txWlQ,2,2025-06-27T16:24:32Z
b0yw06rMBAY,UgwNbNslOME2Ojo_oiR4AaABAg,Kalian nungguin game akting kan😂,@zamrisyah2907,UCgd4BYDAaNec-M4AMYeZqQA,1,2025-06-27T16:23:55Z
b0yw06rMBAY,Ugwf9pWG7dmujT717Ut4AaABAg,scammm gendut,@catalunya-10,UC3b6o3UnZY3hd_B4pwGe3Yg,1,2025-06-27T16:21:56Z
b0yw06rMBAY,UgzO03ZxGnyWPLVjZVt4AaABAg,SKEMMMM,@YTBimo,UCp49tA4Bfyvm4EanCDuJMzQ,1,2025-06-27T16:21:18Z
b0yw06rMBAY,Ugy5Bpqg_kFeF8ZQ-yh4AaABAg,Scemmm,@HerdiAwan-no2ke,UC9XDQ38knCkrQ5eV1x6n3FA,1,2025-06-27T16:20:28Z
b0yw06rMBAY,UgwTrtT51fxD2h2cRcx4AaABAg,skemm,@Lavenimo,UCcMhLKpPmO9QyFIeT01tlcQ,1,2025-06-27T16:20:04Z
b0yw06rMBAY,UgxpDgkV6MhNUZhLp1Z4AaABAg,Scam,@ilhamgodnibos,UCAYE8nQizW49y1aJRoR-Q1g,1,2025-06-27T16:19:37Z
b0yw06rMBAY,UgyL08tD-NyEf5N0Iyt4AaABAg,Scaaaamer,@leicaaaaa,UCnTD4ZyDagG1KUnDu6x68EQ,1,2025-06-27T16:19:03Z
b0yw06rMBAY,UgyEw62IZdPfYOUiNOp4AaABAg,gajadi main motionliferp kah,@Varel_anak_baik,UCWP87e7Po9iLGUU8hQcDxHA,1,2025-06-27T16:19:02Z
b0yw06rMBAY,UgyAMrct5gzWfeW8a154AaABAg,W GAME BRO,@handriowicaksono,UC1d4zFVlL9FoJ7HLEgWf84Q,0,2025-06-27T16:18:03Z
b0yw06rMBAY,UgzAXlXa-H0cnviKL414AaABAg,Bang windah maaf nih jgn scam dong saya mau nonton sebelum masuk pondokbang,@XXRayL0LLLLXX,UC0rO9qrR8alvI1XThz98jDQ,2,2025-06-27T16:18:02Z
b0yw06rMBAY,UgxjFEbSBrVpSpm0enh4AaABAg,"Wah gilak, game bagus😢😢😢",@mitaoktavy8456,UCq4zk-OA9BqNnsFEIXeHROw,0,2025-06-27T16:18:01Z
b0yw06rMBAY,Ugz_FXr_B9l0dM17jpN4AaABAg,"Scam, di hapus bjir",@OrdeHistory,UCFMpB1zD_ibl210mOFkTBcg,1,2025-06-27T16:17:35Z
b0yw06rMBAY,UgzK2hiSyeydhScN2xR4AaABAg,P,@CLGEMING-j1y,UCiFxw0A22zvoH545C6nnn3w,0,2025-06-27T16:17:17Z
b0yw06rMBAY,UgwP-_JV5usHqq5kbkx4AaABAg,skemmmmmmm,@ozilo5523,UCl41f5nuRfflS8Lbb7olqIw,1,2025-06-27T16:16:20Z
b0yw06rMBAY,Ugzol0fbZv7Lp_ZvCb54AaABAg,ALSHANE,@SvetlannyValentiawati,UCHAP-wPpFE4fRRBSpg0qX2g,0,2025-06-27T16:16:10Z
b0yw06rMBAY,Ugyl8-8uiZJ7EeDYU8d4AaABAg,"Bg Winda coba nnti Collab/ main bareng,kalo ada game baru lgi dari bang Joy kreatif.!!",@AbadiCristian,UCyj1-IX_BJtIUJpSxPW4GEQ,0,2025-06-27T16:14:45Z
b0yw06rMBAY,UgxMeaoOLJoslEGl9F14AaABAg,"Gg, urutan ending yg bg windah main emng perfect",@ZaenalAbidin-yv9pr,UCmoldDO7DDXNTLnrpsn6TKA,0,2025-06-27T16:14:39Z
b0yw06rMBAY,UgyY2PbrCHZOWpHrTut4AaABAg,1:14:25 sangat mendalami peran🗿,@Rizha_opzIdk,UC4xH6aJyxJJ4gsHBmlHHxtw,0,2025-06-27T16:14:08Z
b0yw06rMBAY,Ugy047KjQhizHyQcI2B4AaABAg,JUDI HAMA,@super.velocee,UCGGxsrZ1mD58wY3xV9dcxTA,0,2025-06-27T16:13:07Z
b0yw06rMBAY,UgxAJEaRvdWaEykydG14AaABAg,"Game dari pikabu bener2 bagus dan relate banget
Sumpah alur game ini gila banget",@EriKun,UC8vu8YO_3wRSOdWxjTJNciQ,0,2025-06-27T16:09:53Z
b0yw06rMBAY,Ugxlwf1aWyu2EKH0pC94AaABAg,Deep banget game nya,@fazriraka135,UCvsGk8iePuMS5pQjljG5UUw,0,2025-06-27T16:08:17Z
b0yw06rMBAY,UgyVFiPWsrVeb79ygP14AaABAg,Selamat bang game nya bang windah trending 1 di yutub😊🎉,@jarismaulana2114,UCHgmBzA-Y7_bRVXe5WMicQg,0,2025-06-27T16:06:28Z
b0yw06rMBAY,Ugzv628tFI7RrFeiwtd4AaABAg,Scamm lahh lu bang mana katanya sekarang live kok di apus,@Ze0N3,UCM4fSvF7bsHZ4hnxkDwe3-A,6,2025-06-27T16:05:14Z
b0yw06rMBAY,Ugxryn6buSOO2DICa454AaABAg,Kasian yah penjudi dan pinjol bukan cuma harta saja yg hilang tapi semuanya wanita harta dan masa depan😌,@Ferdi_ajja,UCcPo__pbC26yaup7jJn-quA,0,2025-06-27T16:04:47Z
b0yw06rMBAY,Ugwd9cb6CL4uQQSyc7V4AaABAg,bang berenti buat cenel karna pelit perhitungan dan tidak menghargai uang lebih baik lihat mr beast cenel Winda cenel tidak bagus,@apapdanwaro,UCQgNTY-7GQ9NRnUR7IEX4rA,1,2025-06-27T16:04:06Z
b0yw06rMBAY,Ugw_NCcgcoH4aY60jlZ4AaABAg,gapunya moral🤣🤣,@tegarar7955,UCLRGf3x2sUW87dKzpzVIePA,0,2025-06-27T15:57:56Z
b0yw06rMBAY,UgwPk01tp7ov06uiXmd4AaABAg,lebih baik kamu ninja aja bang daripada melihat bad endingg 😭😭,@daudibrahim8444,UCh9GmQsUcr1DxUZabLemp8w,1,2025-06-27T15:57:44Z
b0yw06rMBAY,UgxgLfZ9VtwFv4v6NSF4AaABAg,Double w joy kreatif,@LIFFGG,UCgi5mr0M3UxGGlFeTkaa9-g,1,2025-06-27T15:57:33Z
